Postcode,1-room,2-room,3-room,4-room,5-room,Executive,HUDC,Multi-generation,Studio Apartment,Type S1,Type S2,X,Y,Latitude,Longitude
530601,0,0,0,60,40,0,0,0,0,0,0,33989.0773,39188.51418,1.370680913,103.8871347
530602,0,0,0,96,0,0,0,0,0,0,0,33964.87082,39249.47105,1.37123219,103.8869172
530603,0,0,0,108,0,0,0,0,0,0,0,33869.71484,39291.20107,1.3716096,103.8860621
530604,0,0,0,16,0,0,0,0,0,0,0,33854.529,39220.96364,1.370974401,103.8859257
530605,0,0,0,110,0,0,0,0,0,0,0,33917.65491,39220.28236,1.370968228,103.8864929
530606,0,0,0,96,0,0,0,0,0,0,0,33856.24447,39188.08577,1.370677065,103.8859411
530607,0,0,0,64,28,0,0,0,0,0,0,33880.12216,39141.09151,1.370252062,103.8861556
530608,0,0,0,32,0,0,0,0,0,0,0,33799.10524,39206.79356,1.370846263,103.8854276
530609,0,0,0,0,0,20,0,0,0,0,0,33809.90016,39140.85694,1.370249954,103.8855246
530610,0,0,0,0,72,0,0,0,0,0,0,33765.35671,39147.87926,1.37031347,103.8851244
530611,0,0,0,114,0,0,0,0,0,0,0,33722.33174,39110.12736,1.369972064,103.8847378
530612,0,0,0,28,12,0,0,0,0,0,0,33787.99525,39043.89342,1.369373055,103.8853278
530613,0,0,0,110,0,0,0,0,0,0,0,33728.21668,39056.27024,1.369484998,103.8847906
530614,0,0,0,110,0,0,0,0,0,0,0,33717.59038,39017.73619,1.369136512,103.8846951
530615,0,0,0,0,0,72,0,0,0,0,0,33744.40693,38960.02011,1.368614544,103.8849361
530616,0,0,0,88,60,0,0,0,0,0,0,33568.45249,39003.10077,1.369004184,103.883355
530617,0,0,68,68,0,0,0,0,0,0,0,33597.59874,39061.4434,1.369531808,103.8836169
530618,0,0,0,24,0,0,0,0,0,0,0,33649.09084,39047.95012,1.36940977,103.8840796
530619,0,0,128,0,2,0,0,0,0,0,0,33606.65153,39095.69874,1.369841599,103.8836983
530620,0,0,121,0,0,0,0,0,0,0,0,33615.34949,39135.12799,1.370198181,103.8837764
530621,0,0,0,0,0,24,0,0,0,0,0,33550.08675,39104.12422,1.369917807,103.88319
530622,0,0,0,0,0,24,0,0,0,0,0,33509.23729,39120.11695,1.370062447,103.882823
530623,0,0,132,0,0,0,0,0,0,0,0,33453.67814,39170.81552,1.370520957,103.8823237
530624,0,0,0,54,42,0,0,0,0,0,0,33442.59028,39131.72148,1.370167406,103.8822241
530625,0,0,22,8,1,0,0,0,0,0,0,33381.21201,39123.72389,1.37009509,103.8816726
530626,0,0,68,68,0,0,0,0,0,0,0,33441.13393,39092.55959,1.369813241,103.882211
530627,0,0,0,88,60,0,0,0,0,0,0,33404.64664,39026.81026,1.369218634,103.8818831
530628,0,0,0,0,0,76,0,0,0,0,0,33251.55738,39064.75112,1.369561785,103.8805075
530629,0,0,66,66,0,0,0,0,0,0,0,33330.6182,39108.13558,1.369954124,103.8812179
530630,0,0,0,78,42,0,0,0,0,0,0,33313.51007,39144.77721,1.370285501,103.8810642
530631,0,0,111,0,1,0,0,0,0,0,0,33364.07525,39189.65673,1.370691366,103.8815186
530632,0,0,80,32,0,0,0,0,0,0,0,33260.95123,39175.94997,1.370567426,103.8805919
530633,0,0,0,0,0,72,0,0,0,0,0,33119.10826,39093.9721,1.369826072,103.8793174
530634,0,0,0,0,0,64,0,0,0,0,0,33021.39948,39121.27755,1.37007303,103.8784394
530635,0,0,0,120,0,0,0,0,0,0,0,33096.72248,39136.6792,1.370212304,103.8791162
530636,0,0,0,120,0,0,0,0,0,0,0,33107.05436,39180.95445,1.370612712,103.8792091
530637,0,0,0,120,0,0,0,0,0,0,0,33115.18047,39220.23503,1.37096795,103.8792821
530638,0,0,0,0,0,16,0,0,0,0,0,33048.29419,39208.13237,1.370858509,103.8786811
530639,0,0,0,0,0,20,0,0,0,0,0,33170.99036,39170.41968,1.370517428,103.8797836
530640,0,0,0,0,0,16,0,0,0,0,0,33167.8872,39259.32888,1.371321491,103.8797557
530641,0,0,0,0,64,0,0,0,0,0,0,33201.60758,39254.30007,1.371276006,103.8800587
530642,0,0,121,0,0,0,0,0,0,0,0,33189.31908,39301.04897,1.371698789,103.8799483
530643,0,0,0,0,64,0,0,0,0,0,0,33264.06581,39284.10341,1.371545526,103.8806199
530644,0,0,116,0,0,0,0,0,0,0,0,33335.41677,39272.14489,1.371437365,103.8812611
530645,0,0,120,0,0,0,0,0,0,0,0,33357.1068,39307.81447,1.371759944,103.881456
530646,0,0,0,0,0,8,0,0,0,0,0,33277.37231,39316.65233,1.371839884,103.8807395
530647,0,0,0,0,0,12,0,0,0,0,0,33237.87728,39331.01252,1.37196976,103.8803846
530648,0,0,0,120,0,0,0,0,0,0,0,33172.09627,39348.3113,1.372126215,103.8797935
530649,0,0,0,0,64,0,0,0,0,0,0,33253.97703,39374.84791,1.372366188,103.8805293
530650,0,0,0,148,0,0,0,0,0,0,0,33339.85941,39348.42823,1.372127243,103.881301
530651,0,0,0,0,0,8,0,0,0,0,0,33319.02293,39393.93911,1.372538831,103.8811138
530652,0,0,120,0,0,0,0,0,0,0,0,33372.9375,39379.47837,1.372408043,103.8815982
530653,0,0,0,0,64,0,0,0,0,0,0,33333.87573,39426.34534,1.372831898,103.8812473
530654,0,0,0,0,0,18,0,0,0,0,0,33390.91299,39416.12439,1.372739453,103.8817598
530655,0,0,0,0,64,0,0,0,0,0,0,33410.4804,39450.16286,1.373047281,103.8819356
530656,0,0,0,0,0,20,0,0,0,0,0,33384.51386,39470.99864,1.373235717,103.8817023
530657,0,0,0,0,64,0,0,0,0,0,0,33404.48243,39538.99152,1.373850617,103.8818817
530658,0,0,66,66,0,0,0,0,0,0,0,33460.86261,39486.885,1.373379374,103.8823883
530659,0,0,0,0,0,8,0,0,0,0,0,33551.93679,39475.59054,1.373277214,103.8832067
530660,0,0,66,66,0,0,0,0,0,0,0,33514.12306,39517.20871,1.373653601,103.8828669
530661,0,0,66,66,0,0,0,0,0,0,0,33507.12501,39558.35201,1.374025687,103.8828041
530662,0,0,66,66,0,0,0,0,0,0,0,33515.01067,39597.18686,1.374376894,103.8828749
530665,0,0,66,66,0,0,0,0,0,0,0,33683.7475,39559.92186,1.374039851,103.8843911
530666,0,0,0,20,12,0,0,0,0,0,0,33744.12674,39534.84308,1.373813035,103.8849337
530667,0,0,66,66,0,0,0,0,0,0,0,33623.4262,39531.74219,1.373785015,103.8838491
530668,0,0,0,0,0,12,0,0,0,0,0,33593.60751,39498.05153,1.373480335,103.8835811
530669,0,0,66,44,0,0,0,0,0,0,0,33651.27879,39485.87735,1.373370225,103.8840994
530670,0,0,0,20,12,0,0,0,0,0,0,33726.26878,39447.91534,1.373026896,103.8847732
530671,0,0,66,44,0,0,0,0,0,0,0,33619.46563,39452.0073,1.373063923,103.8838135
530672,0,0,16,16,0,0,0,0,0,0,0,33644.47492,39397.20194,1.372568278,103.8840382
530673,0,0,60,40,0,0,0,0,0,0,0,33732.60908,39391.82622,1.372519645,103.8848302
530674,0,0,74,74,0,0,0,0,0,0,0,33712.09689,39353.48211,1.372172878,103.8846458
530675,0,0,0,120,0,0,0,0,0,0,0,33680.65103,39322.0864,1.371888953,103.8843633
530676,0,0,0,96,0,0,0,0,0,0,0,33665.06208,39282.97931,1.371535286,103.8842232
530677,0,0,70,48,1,0,0,0,0,0,0,33675.71253,39238.05633,1.371129016,103.8843189
530678,0,0,75,43,0,0,0,0,0,0,0,33666.53328,39206.18263,1.370840764,103.8842364
530679,0,0,16,16,0,0,0,0,0,0,0,33723.08741,39275.04293,1.371463501,103.8847446
530680,0,0,0,88,0,0,0,0,0,0,0,33787.0518,39328.87663,1.371950341,103.8853193
530681,0,0,61,12,0,0,0,0,0,0,0,33827.09177,39442.55542,1.372978403,103.8856792
530682,0,0,61,23,0,0,0,0,0,0,0,33834.84661,39513.31262,1.373618304,103.8857489
530683,0,0,50,8,0,0,0,0,0,0,0,33903.73348,39479.52208,1.373312701,103.8863678
530684,0,0,57,8,0,0,0,0,0,0,0,33962.78223,39550.92213,1.373958405,103.8868985
530685,0,0,47,13,1,0,0,0,0,0,0,33865.62564,39691.79798,1.375232455,103.8860255
530686,0,0,0,100,58,0,0,0,0,0,0,33797.44098,39748.52028,1.375745444,103.8854128
530687,0,0,8,8,0,0,0,0,0,0,0,33759.61036,39801.59609,1.37622545,103.8850729
530688,0,0,66,44,0,0,0,0,0,0,0,33812.69278,39794.55818,1.376161791,103.8855498
530689,0,0,66,44,0,0,0,0,0,0,0,33837.40964,39831.07965,1.376492074,103.8857719
530690,0,0,0,92,52,0,0,0,0,0,0,33829.0723,39879.73065,1.376932057,103.885697
530691,0,0,24,8,0,0,0,0,0,0,0,33921.64417,39856.02274,1.376717633,103.8865289
530692,0,0,24,8,0,0,0,0,0,0,0,33948.65877,39848.23458,1.376647194,103.8867716
530693,0,0,0,148,0,0,0,0,0,0,0,34034.28811,39853.85104,1.37669797,103.887541
530694,0,0,24,8,0,0,0,0,0,0,0,34078.60107,39783.71123,1.376063642,103.8879392
530695,0,0,66,44,0,0,0,0,0,0,0,34026.78346,39811.48761,1.376314852,103.8874736
530696,0,0,66,44,0,0,0,0,0,0,0,34021.21736,39772.74674,1.375964495,103.8874236
530697,0,0,0,148,0,0,0,0,0,0,0,34026.95593,39725.84577,1.375540338,103.8874751
530698,0,0,50,13,0,0,0,0,0,0,0,33964.12017,39672.88467,1.37506139,103.8869105
530699,0,0,0,0,128,0,0,0,0,0,0,34217.82635,39767.90383,1.375920656,103.8891903
530701,0,0,47,111,0,0,0,0,0,0,0,34330.25571,38613.87169,1.365483983,103.8902003
530702,0,0,96,24,0,0,0,0,0,0,0,34276.82195,38644.22461,1.365758495,103.8897201
530703,0,0,91,23,0,0,0,0,0,0,0,34247.94317,38619.06423,1.36553096,103.8894606
530704,0,0,47,111,0,0,0,0,0,0,0,34238.91899,38551.86059,1.364923196,103.8893795
530705,0,0,0,0,0,72,0,0,0,0,0,34114.86989,38631.98981,1.365647882,103.8882649
530706,0,0,0,112,0,0,0,0,0,0,0,34157.33584,38666.54389,1.365960368,103.8886465
530707,0,0,0,18,78,0,0,0,0,0,0,34175.414,38701.82797,1.36627946,103.8888089
530708,0,0,18,94,0,0,0,0,0,0,0,34207.04335,38747.68681,1.366694185,103.8890931
530709,0,0,18,112,0,0,0,0,0,0,0,34093.98553,38788.29198,1.367061427,103.8880773
530710,0,0,0,18,78,0,0,0,0,0,0,34076.15529,38743.73675,1.366658489,103.887917
530711,0,0,0,112,0,0,0,0,0,0,0,34060.36975,38708.36828,1.366338632,103.8877752
530712,0,0,0,0,0,72,0,0,0,0,0,34017.17731,38657.89969,1.365882221,103.8873871
530804,0,0,12,2,0,0,0,0,0,0,0,34805.8194,39240.54472,1.371151281,103.8944737
530806,0,0,8,5,0,0,0,0,0,0,0,34764.24285,39232.48511,1.371078403,103.8941001
530809,0,0,8,5,0,0,0,0,0,0,0,34716.17544,39245.49087,1.371196033,103.8936682
530811,0,0,11,2,1,0,0,0,0,0,0,34729.75051,39320.1385,1.371871116,103.8937902
530830,0,0,0,92,16,0,0,0,0,0,0,34344.5807,39196.11147,1.370749546,103.8903291
530831,0,0,0,78,6,0,0,0,0,0,0,34300.41617,39258.70675,1.371315644,103.8899323
530832,0,0,0,62,13,0,0,0,0,0,0,34285.58907,39183.35591,1.370634202,103.889799
530833,0,0,0,0,0,57,0,0,0,0,0,34271.3327,39209.4269,1.370869982,103.8896709
530834,0,0,0,0,0,63,0,0,0,0,0,34292.345,39099.78361,1.369878403,103.8898597
530835,0,0,0,72,10,0,0,0,0,0,0,34307.91597,39153.4298,1.370363556,103.8899996
530836,0,0,0,35,52,0,0,0,0,0,0,34396.46732,39122.45915,1.37008345,103.8907953
530837,0,0,0,44,65,0,0,0,0,0,0,34477.70368,39036.96238,1.36931023,103.8915253
530838,0,0,0,52,65,0,0,0,0,0,0,34465.18606,39099.68325,1.369877458,103.8914128
530850,0,0,0,0,0,55,0,0,0,0,0,34689.66756,39081.87777,1.369716381,103.8934299
530851,0,0,0,0,0,56,0,0,0,0,0,34711.49828,39131.92561,1.370168991,103.8936261
530852,0,0,0,0,0,56,0,0,0,0,0,34726.09154,39080.12462,1.369700518,103.8937572
530853,0,0,0,0,0,66,0,0,0,0,0,34761.02058,39033.98798,1.369283267,103.8940711
530909,0,0,0,107,23,0,0,0,0,0,0,33512.99658,40047.38078,1.378448286,103.8828569
530910,0,0,0,130,0,0,0,0,0,0,0,33509.70109,40096.05109,1.378888443,103.8828273
530911,0,0,0,136,0,0,0,0,0,0,0,33624.30273,40101.47675,1.378937489,103.8838571
530912,0,0,0,52,40,0,0,0,0,0,0,33642.03205,40052.3068,1.37849281,103.8840164
530913,0,0,0,52,40,0,0,0,0,0,0,33644.73474,40005.08402,1.378065744,103.8840407
530914,0,0,0,43,43,0,0,0,0,0,0,33642.28251,39946.02144,1.377531604,103.8840186
530915,0,0,0,43,43,0,0,0,0,0,0,33619.43109,39944.94106,1.377521837,103.8838133
530916,0,0,0,58,48,0,0,0,0,0,0,33672.90627,39656.46368,1.374912942,103.8842937
530917,0,0,0,58,48,0,0,0,0,0,0,33583.09716,39665.40663,1.374993836,103.8834867
530918,0,0,0,61,48,0,0,0,0,0,0,33586.38563,39730.7211,1.375584516,103.8835163
530919,0,0,0,58,48,0,0,0,0,0,0,33653.7259,39776.51468,1.375998644,103.8841214
530920,0,0,0,54,45,0,0,0,0,0,0,33649.41559,39867.61495,1.376822522,103.8840827
530921,0,0,0,41,45,0,0,0,0,0,0,33651.42535,39820.77171,1.376398889,103.8841007
530922,0,0,0,41,45,0,0,0,0,0,0,33586.75169,39817.71264,1.376371236,103.8835196
530923,0,0,0,57,45,0,0,0,0,0,0,33517.2261,39790.91313,1.376128884,103.8828949
530924,0,0,0,54,45,0,0,0,0,0,0,33433.88944,39809.28141,1.376295016,103.882146
530925,0,0,0,54,45,0,0,0,0,0,0,33472.9741,39854.70978,1.376705846,103.8824972
530926,0,0,0,50,42,0,0,0,0,0,0,33297.93843,39784.5584,1.376071454,103.8809244
530927,0,0,0,50,42,0,0,0,0,0,0,33278.58614,39845.50734,1.376622658,103.8807505
530928,0,0,0,53,42,0,0,0,0,0,0,33363.81183,39849.53634,1.37665908,103.8815163
530929,0,0,0,50,42,0,0,0,0,0,0,33361.76057,39780.20177,1.376032043,103.8814979
530930,0,0,0,54,45,0,0,0,0,0,0,33337.31747,39719.54346,1.375483476,103.8812782
530931,0,0,0,38,42,0,0,0,0,0,0,33262.36105,39726.29922,1.375544586,103.8806047
530936,0,0,0,26,52,0,0,0,0,0,0,33181.46938,39618.55167,1.37457017,103.8798778
530937,0,0,0,39,52,0,0,0,0,0,0,33116.84309,39637.86819,1.374744873,103.8792971
530938,0,0,0,62,20,0,0,0,0,0,0,33159.29445,39587.31935,1.37428772,103.8796786
530939,0,0,0,52,20,0,0,0,0,0,0,33161.14982,39550.88796,1.373958248,103.8796952
530940,0,0,0,0,0,78,0,0,0,0,0,33170.33739,39498.34546,1.373483071,103.8797778
530941,0,0,0,39,52,0,0,0,0,0,0,33104.33179,39507.17245,1.37356291,103.8791847
530942,0,0,0,73,46,0,0,0,0,0,0,33241.10134,39476.54147,1.373285871,103.8804136
530943,0,0,0,60,46,0,0,0,0,0,0,33257.692,39541.08876,1.37386961,103.8805627
530944,0,0,0,52,26,0,0,0,0,0,0,33243.46269,39587.40413,1.374288472,103.8804349
530945,0,0,0,32,46,0,0,0,0,0,0,33308.03505,39579.75181,1.374219256,103.8810151
530946,0,0,0,32,46,0,0,0,0,0,0,33331.15861,39627.44961,1.374650613,103.8812229
530950,0,0,0,56,56,0,0,0,0,0,0,33057.18777,39731.65453,1.375593053,103.8787611
530951,0,0,0,45,60,0,0,0,0,0,0,32993.34733,39746.74924,1.375729575,103.8781874
530952,0,0,0,90,24,0,0,0,0,0,0,32942.6773,39698.93284,1.37529715,103.8777321
530953,0,0,0,48,54,0,0,0,0,0,0,32921.07764,39779.43536,1.376025189,103.877538
530954,0,0,0,75,60,0,0,0,0,0,0,32984.53983,39860.99526,1.376762777,103.8781083
530955,0,0,0,0,84,0,0,0,0,0,0,32993.89118,39793.79473,1.376155038,103.8781923
530956,0,0,0,0,84,0,0,0,0,0,0,33061.3952,39846.12084,1.376628245,103.8787989
530957,0,0,0,0,84,0,0,0,0,0,0,33126.47557,39846.61575,1.376632709,103.8793837
530958,0,0,0,0,84,0,0,0,0,0,0,33171.4087,39846.94501,1.376635679,103.8797875
530959,0,0,0,0,0,84,0,0,0,0,0,33108.65106,39883.57278,1.376966938,103.8792235
530960,0,0,0,0,0,84,0,0,0,0,0,33026.20125,39898.56276,1.377102517,103.8784827
530961,0,0,0,0,0,84,0,0,0,0,0,33046.52103,39970.39813,1.377752166,103.8786653
530962,0,0,0,0,86,0,0,0,0,0,0,33015.81101,39969.33748,1.377742579,103.8783893
530963,0,0,0,56,28,0,0,0,0,0,0,32957.70438,39897.52756,1.377093166,103.8778672
530964,0,0,0,48,54,0,0,0,0,0,0,32919.46433,39904.7235,1.37715825,103.8775236
530965,0,0,0,116,24,0,0,0,0,0,0,32929.69836,40067.96046,1.378634505,103.8776155
530966,0,0,0,0,86,0,0,0,0,0,0,33013.23421,40016.23269,1.378166683,103.8783662
530967,0,0,0,0,0,84,0,0,0,0,0,33043.86886,40018.0459,1.378183076,103.8786414
530968,0,0,0,108,0,0,0,0,0,0,0,33030.75656,40076.66884,1.378713243,103.8785236
530969,0,0,0,108,0,0,0,0,0,0,0,33139.00909,40081.78458,1.378759489,103.8794964
530970,0,0,0,112,28,0,0,0,0,0,0,33249.14663,40084.64962,1.37878538,103.880486
530971,0,0,0,0,86,0,0,0,0,0,0,33161.26284,40023.22974,1.378229936,103.8796963
530972,0,0,0,0,0,84,0,0,0,0,0,33130.5636,40022.1753,1.378220406,103.8794205
530973,0,0,0,0,86,0,0,0,0,0,0,33163.84657,39976.33129,1.377805803,103.8797195
530974,0,0,0,0,0,84,0,0,0,0,0,33133.2402,39974.47783,1.377789046,103.8794445
530975,0,0,0,0,0,84,0,0,0,0,0,33159.44609,39904.88556,1.377159675,103.87968
530976,0,0,0,56,28,0,0,0,0,0,0,33226.41855,39911.43149,1.377218862,103.8802818
531001,0,0,176,0,3,0,0,0,0,0,0,32676.95067,36997.57983,1.350867126,103.8753439
531002,0,0,161,0,4,0,0,0,0,0,0,32714.35803,36968.92274,1.350607956,103.8756801
531003,0,0,117,0,2,0,0,0,0,0,0,32764.76024,36954.2618,1.35047536,103.876133
531004,0,0,128,0,1,0,0,0,0,0,0,32803.94472,36930.67063,1.350262004,103.8764851
531006,0,0,0,88,0,0,0,0,0,0,0,32897.58463,36839.57012,1.349438108,103.8773264
531007,0,0,0,88,0,0,0,0,0,0,0,32862.02777,36808.48926,1.34915703,103.8770069
531008,0,154,0,0,0,0,0,0,0,0,0,32829.61342,36781.02839,1.348908689,103.8767157
531174,0,15,70,0,0,0,0,0,81,0,0,34168.8993,36857.44515,1.349599528,103.88875
531364,0,17,30,21,0,0,0,0,58,0,0,35062.04385,39180.52313,1.370608407,103.896776
531365,0,0,32,96,0,0,0,0,0,0,0,35156.46382,39081.80352,1.3697156,103.8976244
531376,0,0,0,79,0,0,0,0,0,0,0,34706.04463,38390.09274,1.363460124,103.8935769
531470,0,0,0,140,32,0,0,0,0,0,0,35635.35157,40114.49876,1.3790548,103.9019278
531471,0,0,24,132,0,0,0,0,0,0,0,35617.49395,40013.94576,1.37814544,103.9017673
531473,0,0,34,34,102,0,0,0,0,0,0,35492.13628,39868.37241,1.37682896,103.9006409
531475,0,0,34,102,68,0,0,0,0,0,0,35445.38729,39809.70473,1.376298403,103.9002208
531476,0,0,108,36,0,0,0,0,0,0,0,35871.57058,39860.80033,1.376760382,103.9040504
531477,0,0,0,62,36,0,0,0,0,0,0,35848.37241,40032.01139,1.378308758,103.903842
531698,0,0,0,76,14,0,0,0,0,0,0,34011.66539,39667.62167,1.375013784,103.8873377
531699,0,0,0,0,96,0,0,0,0,0,0,34181.52583,39884.16818,1.376972117,103.8888641
531932,0,0,30,60,0,0,0,0,0,0,0,33389.92571,39695.45084,1.375265581,103.881751
531933,0,0,30,75,0,0,0,0,0,0,0,33421.2894,39749.89705,1.375757967,103.8820328
531979,0,0,0,47,45,0,0,0,0,0,0,33081.22415,40161.34942,1.379479055,103.8789771
531980,0,0,0,112,0,0,0,0,0,0,0,33245.62259,40170.69394,1.379563534,103.8804544
531981,0,0,0,60,32,0,0,0,0,0,0,33274.03581,40272.76436,1.380486617,103.8807097
531984,0,0,0,104,0,0,0,0,0,0,0,33330.56311,40438.1955,1.381982707,103.8812177
531985,0,0,0,102,0,0,0,0,0,0,0,33202.42787,40351.11981,1.381195248,103.8800663
531986,0,70,70,0,0,0,0,0,0,0,0,33173.20728,40430.92087,1.381916946,103.8798037
531987,0,0,0,131,0,0,0,0,0,0,0,33015.31138,40206.54334,1.379887784,103.8783849
531988,0,0,0,75,0,0,0,0,0,0,0,32890.84976,40160.07892,1.379467597,103.8772665
531997,0,0,0,82,56,0,0,0,0,0,0,33324.8777,40776.91879,1.385045999,103.8811666
532174,0,5,70,0,0,0,0,0,91,0,0,34227.53556,36852.54146,1.349555169,103.8892769
532364,0,15,30,21,0,0,0,0,60,0,0,35101.73377,39170.12356,1.370514348,103.8971327
532365,0,0,32,96,0,0,0,0,0,0,0,35146.63063,39025.92444,1.369210253,103.8975361
532376,0,11,0,48,0,0,0,0,79,0,0,34763.22185,38463.43337,1.364123377,103.8940907
532470,0,0,50,90,32,0,0,0,0,0,0,35530.79225,40100.78867,1.378930838,103.9009883
532471,0,0,24,98,34,0,0,0,0,0,0,35539.97676,39998.96865,1.378010013,103.9010708
532473,0,0,68,68,0,0,0,0,0,0,0,35541.72489,39769.58122,1.375935516,103.9010864
532475,0,0,34,34,68,0,0,0,0,0,0,35416.99919,39751.7232,1.375774046,103.8999657
532476,0,0,0,107,36,0,0,0,0,0,0,35889.578,39923.61526,1.377328452,103.9042122
532477,0,0,0,54,86,0,0,0,0,0,0,35891.51288,40087.66441,1.378812052,103.9042296
532698,0,0,0,0,92,0,0,0,0,0,0,34052.92444,39644.73708,1.374806815,103.8877085
532699,0,0,0,75,0,0,0,0,0,0,0,34116.19557,39854.39817,1.376702901,103.888277
532932,0,0,44,75,0,0,0,0,0,0,0,33443.78599,39680.09087,1.375126661,103.8822349
532979,0,0,0,60,60,0,0,0,0,0,0,33125.70519,40164.92195,1.379511356,103.8793768
532980,0,0,0,44,42,0,0,0,0,0,0,33321.17474,40188.58234,1.379725297,103.8811333
532981,0,0,0,60,32,0,0,0,0,0,0,33199.284,40270.91159,1.380469875,103.880038
532984,0,0,0,0,104,0,0,0,0,0,0,33263.23622,40450.61261,1.382095015,103.8806127
532985,0,0,0,0,104,0,0,0,0,0,0,33177.25111,40349.82846,1.381183574,103.87984
532986,0,70,70,0,0,0,0,0,0,0,0,33209.43252,40470.26298,1.382272735,103.8801292
532987,0,128,80,0,0,0,0,0,0,0,0,33004.07793,40151.74923,1.379392247,103.8782839
532988,0,0,0,76,0,0,0,0,0,0,0,32906.40206,40207.26886,1.379894363,103.8774062
532997,0,0,0,60,104,0,0,0,0,0,0,33349.4033,40871.52382,1.385901568,103.881387
533174,99,110,0,0,0,0,0,0,0,0,0,34207.10724,36804.66269,1.349122175,103.8890933
533365,0,0,32,96,0,0,0,0,0,0,0,35101.9533,39034.13463,1.369284513,103.8971346
533376,0,18,0,54,0,0,0,0,90,0,0,34717.48474,38456.78089,1.364063225,103.8936798
533470,0,0,0,68,68,0,0,0,0,0,0,35510.306,40049.48828,1.378466901,103.9008042
533473,0,0,34,68,34,0,0,0,0,0,0,35575.41833,39805.95066,1.376264419,103.9013892
533475,0,0,34,34,68,0,0,0,0,0,0,35420.29138,39690.26001,1.375218194,103.8999953
533476,0,0,0,80,50,0,0,0,0,0,0,35904.47118,39992.29592,1.377949571,103.904346
533477,0,0,0,90,36,0,0,0,0,0,0,35887.21673,40144.10814,1.37932251,103.904191
533698,0,0,0,0,0,73,0,0,0,0,0,34106.07202,39693.96102,1.375251968,103.888186
533699,0,0,0,122,0,0,0,0,0,0,0,34144.04774,39825.43355,1.37644095,103.8885273
533978,0,0,0,60,32,0,0,0,0,0,0,33055.04359,40220.61138,1.380015003,103.8787419
533979,0,0,0,56,56,0,0,0,0,0,0,33189.98707,40167.96985,1.379538909,103.8799544
533980,0,0,0,115,0,0,0,0,0,0,0,33303.1524,40222.47256,1.380031791,103.8809713
533981,0,0,0,64,34,0,0,0,0,0,0,33148.24064,40268.49354,1.380448016,103.8795793
533984,0,0,0,68,36,0,0,0,0,0,0,33349.26485,40483.93131,1.382396321,103.8813857
533986,150,45,0,0,0,0,0,0,0,0,0,33245.41213,40503.00207,1.382568809,103.8804525
533987,0,0,33,100,0,0,0,0,0,0,0,32949.02235,40144.66059,1.37932815,103.8777892
533988,0,0,0,76,0,0,0,0,0,0,0,32890.84029,40251.77493,1.380296863,103.8772664
534997,0,0,0,90,75,0,0,0,0,0,0,33371.75418,40830.45831,1.385530182,103.8815879
535986,150,45,0,0,0,0,0,0,0,0,0,33247.6378,40549.19534,1.382986564,103.8804725
536978,0,0,0,60,32,0,0,0,0,0,0,33129.7934,40222.45591,1.380031671,103.8794136
536980,0,0,0,47,45,0,0,0,0,0,0,33299.71768,40273.49793,1.380493247,103.8809405
537365,0,0,32,64,0,0,0,0,0,0,0,35043.88058,39070.92188,1.369617218,103.8966128
537475,0,0,34,102,68,0,0,0,0,0,0,35466.00078,39686.31924,1.375182544,103.900406
537981,0,0,0,32,48,0,0,0,0,0,0,33120.84745,40268.9676,1.380452308,103.8793332
537984,0,0,0,0,104,0,0,0,0,0,0,33301.28338,40481.43547,1.382373758,103.8809546
538473,0,0,0,34,102,0,0,0,0,0,0,35638.35407,39851.03216,1.376672103,103.9019547
538698,0,0,0,0,0,64,0,0,0,0,0,34167.62623,39736.5423,1.375637044,103.8887392
539174,99,109,0,0,0,0,0,0,0,0,0,34137.17243,36811.58043,1.349184751,103.8884649
540101,0,0,0,56,75,0,0,0,0,0,0,35339.78244,40524.6672,1.38276429,103.899272
540102,0,0,0,0,0,129,0,0,0,0,0,35520.2046,40418.88744,1.38180761,103.9008932
540103,0,0,0,0,0,123,0,0,0,0,0,35555.29575,40540.94847,1.382911477,103.9012086
540104,0,0,0,60,18,0,0,0,0,0,0,35524.28042,40509.54229,1.382627459,103.9009299
540105,0,0,0,60,18,0,0,0,0,0,0,35500.0266,40457.42451,1.382156131,103.9007119
540106,0,0,0,60,18,0,0,0,0,0,0,35456.55853,40495.14717,1.382497292,103.9003213
540107,0,0,0,60,18,0,0,0,0,0,0,35451.11629,40551.28831,1.383005013,103.9002725
540108,0,0,0,60,18,0,0,0,0,0,0,35396.63437,40529.90961,1.382811686,103.8997829
540109,0,0,0,0,96,0,0,0,0,0,0,35380.88367,40582.04364,1.383283171,103.8996414
540110,0,0,0,28,75,0,0,0,0,0,0,35455.55624,40605.17407,1.383492335,103.9003124
540111,0,0,0,32,75,0,0,0,0,0,0,35511.10955,40705.22738,1.384397167,103.9008116
540112,0,0,0,16,75,0,0,0,0,0,0,35574.77971,40601.57612,1.383459766,103.9013837
540113,0,0,0,72,66,0,0,0,0,0,0,35609.26206,40642.46102,1.383829505,103.9016935
540114,0,0,0,64,32,0,0,0,0,0,0,35540.49641,40671.76824,1.384094567,103.9010756
540115,0,0,0,56,66,0,0,0,0,0,0,35566.56319,40709.66663,1.384437299,103.9013099
540121,0,0,0,34,97,0,0,0,0,0,0,35953.7052,40993.85282,1.387007272,103.9047887
